rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
125,5164255,K00824.01,Kepler-693 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,15.37562369,1.017e-05,-1.017e-05,173.61402,0.000608,-0.000608,2455006.614,0.000608,-0.000608,0.0,,,,,,0.692,0.033,-0.066,3.3169,0.0645,-0.0645,,,,15337.0,114.0,-114.0,0.12103,0.001363,-0.00348,2.43887,0.53893,-0.3411,LS+MCMC,11.01,0.44,-0.82,0.1121,,,88.73,,,600.0,,,30.54,4.61,-5.99,31.24,6.9,-6.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,33.115784,170.02856,166.0,1,50.0,1.0,q1_q17_dr25_tce,01000011011101110000000000000000,0.4872,Mandel and Agol (2002 ApJ 580 171),,,005/005164/005164255/dv/kplr005164255-20160209194854_dvr.pdf,005/005164/005164255/dv/kplr005164255-001-20160209194854_dvs.pdf,4986.0,79.0,-79.0,4.496,0.075,-0.025,0.16,0.15,-0.15,0.833,0.033,-0.062,0.793,0.054,-0.029,,,,q1_q17_dr25_stellar,283.25354,40.358189,16.422,17.227,16.367,16.077,15.879,14.877,14.359,14.178,0.006,18.8835605,1.9e-06,40.358188,2e-05,-0.39,0.079,-0.008,0.07,-0.0008,0.0047,-0.002,0.006,0.008,0.07,-0.034,0.07,0.035,0.07,-0.063,0.078,0.093,0.07,0.112,0.076
126,5252423,K00825.01,Kepler-237 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.10363271,2.032e-05,-2.032e-05,176.9486,0.00205,-0.00205,2455009.949,0.00205,-0.00205,0.0,,,,,,0.047,0.409,-0.047,3.161,0.0635,-0.0635,,,,887.9,24.5,-24.5,0.026361,0.001094,-0.000545,2.33533,0.17194,-0.76068,LS+MCMC,2.11,0.18,-0.2,0.0712,,,89.87,,,687.0,,,52.82,16.3,-14.35,20.09,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1142,0.6188,q1_q17_dr25_koi,7.0046763,33.637074,39.3,2,131.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.5907,Mandel and Agol (2002 ApJ 580 171),,,005/005252/005252423/dv/kplr005252423-20160209194854_dvr.pdf,005/005252/005252423/dv/kplr005252423-001-20160209194854_dvs.pdf,4861.0,131.0,-146.0,4.574,0.054,-0.041,-0.08,0.3,-0.3,0.732,0.062,-0.068,0.733,0.075,-0.061,,,,q1_q17_dr25_stellar,283.22141,40.421829,15.289,16.117,15.221,14.933,14.748,13.749,13.223,13.172,0.0,18.8814102,7.7e-06,40.42162,0.00011,-0.65,0.32,-0.75,0.38,0.00038,0.00029,-0.00137,0.00036,-0.02,0.12,0.2,0.18,0.2,0.18,-0.11,0.11,-0.24,0.14,0.26,0.15
127,5252423,K00825.02,Kepler-237 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.71510843,1.941e-05,-1.941e-05,134.96178,0.00324,-0.00324,2454967.962,0.00324,-0.00324,0.0,,,,,,0.258,0.195,-0.258,2.506,0.103,-0.103,,,,417.5,22.0,-22.0,0.018268,0.000821,-0.000713,2.42359,0.5013,-0.84727,LS+MCMC,1.46,0.12,-0.14,0.0496,,,88.96,,,823.0,,,108.84,33.58,-29.57,14.18,2.9,-2.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1142,0.6188,q1_q17_dr25_koi,3.765065,16.489346,21.3,2,208.0,2.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.7292,Mandel and Agol (2002 ApJ 580 171),,,005/005252/005252423/dv/kplr005252423-20160209194854_dvr.pdf,005/005252/005252423/dv/kplr005252423-002-20160209194854_dvs.pdf,4861.0,131.0,-146.0,4.574,0.054,-0.041,-0.08,0.3,-0.3,0.732,0.062,-0.068,0.733,0.075,-0.061,,,,q1_q17_dr25_stellar,283.22141,40.421829,15.289,16.117,15.221,14.933,14.748,13.749,13.223,13.172,0.02,18.881437,1.5e-05,40.42145,0.00021,0.44,0.63,-1.37,0.74,-0.00026,0.00025,-0.00036,0.00029,0.16,0.28,-0.13,0.45,0.21,0.26,0.11,0.28,-0.59,0.33,0.6,0.31
131,5651104,K00840.01,Kepler-695 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.04033046,3.37e-07,-3.37e-07,169.9490106,8.86e-05,-8.86e-05,2455002.949,8.86e-05,-8.86e-05,0.0,,,,,,0.736,0.013,-0.024,1.8411,0.0168,-0.0168,,,,10859.0,25.8,-25.8,0.104023,0.00047,-0.001431,2.31195,0.22911,-0.15635,LS+MCMC,8.99,0.8,-0.99,0.0374,,,85.95,,,1021.0,,,257.29,86.59,-76.86,10.41,1.0,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,50.342957,653.36066,568.2,1,440.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2726,Mandel and Agol (2002 ApJ 580 171),,,005/005651/005651104/dv/kplr005651104-20160209194854_dvr.pdf,005/005651/005651104/dv/kplr005651104-001-20160209194854_dvs.pdf,5035.0,151.0,-151.0,4.519,0.084,-0.063,-0.06,0.3,-0.3,0.791,0.071,-0.087,0.754,0.095,-0.055,,,,q1_q17_dr25_stellar,299.3161,40.82238,15.028,15.823,14.978,14.687,14.505,13.514,13.016,12.922,0.0,19.95441782,5.1e-07,40.8222841,5.1e-06,0.483,0.021,-0.345,0.019,-0.00348,0.00076,0.00219,0.00098,0.243,0.071,-0.509,0.087,0.564,0.09,-0.01,0.068,0.115,0.068,0.116,0.068
144,5456651,K00835.01,Kepler-239 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,11.76307164,2.035e-05,-2.035e-05,180.93613,0.0013,-0.0013,2455013.936,0.0013,-0.0013,0.0,,,,,,0.048,0.393,-0.048,2.9076,0.05,-0.05,,,,1037.3,23.9,-23.9,0.028519,0.001069,-0.000443,4.37951,0.20356,-1.37436,LS+MCMC,2.35,0.17,-0.08,0.0954,,,89.91,,,616.0,,,33.99,8.24,-4.84,31.76,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,9.07897,39.560696,48.9,2,88.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.9555,Mandel and Agol (2002 ApJ 580 171),,,005/005456/005456651/dv/kplr005456651-20160209194854_dvr.pdf,005/005456/005456651/dv/kplr005456651-001-20160209194854_dvs.pdf,4959.0,99.0,,4.603,0.011,-0.06,0.16,0.15,-0.15,0.756,0.054,-0.027,0.849,0.025,-0.06,,,,q1_q17_dr25_stellar,294.20215,40.66341,15.208,15.964,15.137,14.884,14.742,13.703,13.215,13.133,0.008,19.613471,7.5e-06,40.663412,7e-05,-0.21,0.31,0.01,0.25,-0.00062,0.00032,0.00023,0.00027,0.12,0.12,0.028,0.098,0.13,0.12,-0.22,0.13,-0.152,0.091,0.27,0.12
145,5456651,K00835.02,Kepler-239 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.878,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,56.2279271,0.0003134,-0.0003134,132.29259,0.00471,-0.00471,2454965.293,0.00471,-0.00471,0.0,,,,,,0.7,0.208,-0.496,3.57,0.134,-0.134,,,,862.7,44.9,-44.9,0.028683,0.005581,-0.002562,4.47051,6.86231,-3.48016,LS+MCMC,2.37,0.17,-0.09,0.2707,,,89.56,,,366.0,,,4.22,1.02,-0.6,90.7,34.8,-34.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,6.9918575,16.481398,20.9,2,18.0,2.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.0904,Mandel and Agol (2002 ApJ 580 171),,,005/005456/005456651/dv/kplr005456651-20160209194854_dvr.pdf,005/005456/005456651/dv/kplr005456651-002-20160209194854_dvs.pdf,4959.0,99.0,0.0,4.603,0.011,-0.06,0.16,0.15,-0.15,0.756,0.054,-0.027,0.849,0.025,-0.06,,,,q1_q17_dr25_stellar,294.20215,40.66341,15.208,15.964,15.137,14.884,14.742,13.703,13.215,13.133,0.123,19.613468,1.7e-05,40.66364,0.00016,-0.34,0.71,0.84,0.58,-0.00041,0.00063,-0.00053,0.00053,-0.5,0.25,-0.19,0.15,0.53,0.24,-0.85,0.25,-0.43,0.14,0.95,0.23
146,5481416,K00836.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.384052875,4.74e-06,-4.74e-06,171.58362,0.00163,-0.00163,2455004.584,0.00163,-0.00163,0.0,,,,,,1.178,5.685,-0.115,3.0918,0.0817,-0.0817,,,,1268.1,29.9,-29.9,0.222925,5.665153,-0.106073,0.03902,1.55347,-0.00507,LS+MCMC,17.06,1.32,-1.6,0.0308,,,58.76,,,1010.0,,,244.87,71.26,-67.02,2.27,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1196,0.6106,q1_q17_dr25_koi,7.4411964,44.634888,50.5,1,549.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.9924,Mandel and Agol (2002 ApJ 580 171),,,005/005481/005481416/dv/kplr005481416-20160209194854_dvr.pdf,005/005481/005481416/dv/kplr005481416-001-20160209194854_dvs.pdf,4794.0,130.0,-144.0,4.58,0.063,-0.032,-0.22,0.3,-0.3,0.701,0.054,-0.066,0.683,0.086,-0.053,,,,q1_q17_dr25_stellar,299.64285,40.691238,15.836,16.733,15.793,15.451,15.271,14.226,13.613,13.518,0.0,19.9766921,7.3e-06,40.688998,7e-05,20.59,0.3,-8.07,0.25,-0.024,0.00039,0.00931,0.00035,5.798,0.071,-2.604,0.083,6.355,0.078,5.999,0.074,-2.459,0.082,6.483,0.081
147,5531576,K00837.01,Kepler-240 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.953547,1.91e-05,-1.91e-05,174.66224,0.00182,-0.00182,2455007.662,0.00182,-0.00182,0.0,,,,,,0.3,0.145,-0.3,2.6312,0.0595,-0.0595,,,,875.4,25.3,-25.3,0.026448,0.000736,-0.000874,3.48717,0.84143,-0.70458,LS+MCMC,2.25,0.07,-0.14,0.0712,,,89.24,,,696.0,,,55.37,7.15,-10.12,22.68,5.5,-5.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1017,0.6385,q1_q17_dr25_koi,5.371588,31.887648,38.4,2,166.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2613,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531576/dv/kplr005531576-20160209194854_dvr.pdf,005/005531/005531576/dv/kplr005531576-001-20160209194854_dvs.pdf,4768.0,76.0,-85.0,4.536,0.056,-0.016,0.18,0.15,-0.15,0.779,0.023,-0.049,0.759,0.046,-0.027,,,,q1_q17_dr25_stellar,291.15878,40.750271,15.66,16.443,15.562,15.325,15.133,14.113,13.606,13.464,0.334,19.4105795,8.6e-06,40.750321,9.2e-05,-0.21,0.35,0.18,0.33,0.0003,0.00031,-9e-05,0.0003,-0.05,0.11,-0.07,0.15,0.08,0.14,-0.04,0.11,-0.17,0.17,0.18,0.17
148,5531576,K00837.02,Kepler-240 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.14451656,1.44e-05,-1.44e-05,135.92831,0.00313,-0.00313,2454968.928,0.00313,-0.00313,0.0,,,,,,0.004,0.471,-0.003,2.3421,0.0984,-0.0984,,,,391.8,19.8,-19.8,0.017441,0.000954,-0.000583,2.87358,0.16056,-1.29249,LS+MCMC,1.48,0.05,-0.09,0.0461,,,89.99,,,864.0,,,132.08,17.05,-24.15,13.767,0.769,-0.769,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1017,0.6385,q1_q17_dr25_koi,4.527273,18.548983,22.8,2,316.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2616,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531576/dv/kplr005531576-20160209194854_dvr.pdf,005/005531/005531576/dv/kplr005531576-002-20160209194854_dvs.pdf,4768.0,76.0,-85.0,4.536,0.056,-0.016,0.18,0.15,-0.15,0.779,0.023,-0.049,0.759,0.046,-0.027,,,,q1_q17_dr25_stellar,291.15878,40.750271,15.66,16.443,15.562,15.325,15.133,14.113,13.606,13.464,0.997,19.410589,1.5e-05,40.7503,0.00016,0.17,0.61,0.09,0.58,-1e-05,0.00023,0.0,0.00022,0.17,0.19,-0.03,0.27,0.17,0.18,0.16,0.2,-0.14,0.28,0.22,0.18
153,6428700,K00853.01,Kepler-242 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.20396958,1.488e-05,-1.488e-05,169.69138,0.00143,-0.00143,2455002.691,0.00143,-0.00143,0.0,,,,,,0.823,0.001,-0.58,2.9667,0.0529,-0.0529,,,,1024.4,21.2,-21.2,0.033372,0.002616,-0.004385,0.65082,2.14828,-0.05356,LS+MCMC,3.01,0.24,-0.3,0.0735,,,86.43,,,742.0,,,71.5,22.24,-20.23,13.23,6.2,-6.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,7.181467,44.777393,54.4,2,162.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5107,Mandel and Agol (2002 ApJ 580 171),,,006/006428/006428700/dv/kplr006428700-20160209194854_dvr.pdf,006/006428/006428700/dv/kplr006428700-001-20160209194854_dvs.pdf,5015.0,149.0,-149.0,4.499,0.09,-0.06,0.1,0.25,-0.3,0.826,0.066,-0.083,0.785,0.078,-0.056,,,,q1_q17_dr25_stellar,286.5657,41.808399,15.376,16.162,15.297,15.039,14.855,13.821,13.316,13.238,0.009,19.1043801,6.1e-06,41.808502,6.6e-05,0.0,0.25,0.37,0.24,2e-05,0.00025,-0.0004,0.00025,-0.085,0.09,0.13,0.11,0.15,0.11,-0.12,0.093,0.19,0.11,0.22,0.11
154,6428700,K00853.02,Kepler-242 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.49645186,6.36e-05,-6.36e-05,143.41659,0.00409,-0.00409,2454976.417,0.00409,-0.00409,0.0,,,,,,0.97,0.002,-0.663,4.016,0.305,-0.305,,,,647.5,26.7,-26.7,0.033377,0.000459,-0.009362,0.0859,3.63537,-0.00589,LS+MCMC,3.01,0.24,-0.3,0.1074,,,84.34,,,613.0,,,33.48,10.42,-9.47,9.85,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,5.1306577,20.855698,25.7,2,89.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.85,Mandel and Agol (2002 ApJ 580 171),,,006/006428/006428700/dv/kplr006428700-20160209194854_dvr.pdf,006/006428/006428700/dv/kplr006428700-002-20160209194854_dvs.pdf,5015.0,149.0,-149.0,4.499,0.09,-0.06,0.1,0.25,-0.3,0.826,0.066,-0.083,0.785,0.078,-0.056,,,,q1_q17_dr25_stellar,286.5657,41.808399,15.376,16.162,15.297,15.039,14.855,13.821,13.316,13.238,0.036,19.104383,1.2e-05,41.80819,0.00013,0.13,0.5,-0.76,0.48,-7e-05,0.00035,0.00049,0.00035,0.05,0.26,0.23,0.49,0.24,0.47,0.01,0.23,0.31,0.52,0.31,0.52
163,6267425,K00848.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET,3.166465862,2.222e-06,-2.222e-06,172.002627,0.000586,-0.000586,2455005.003,0.000586,-0.000586,0.0,,,,,,1.266,6.924,-0.102,2.9381,0.0327,-0.0327,,,,4357.2,44.4,-44.4,0.348902,6.919161,-0.095201,0.12553,2.65532,-0.0103,LS+MCMC,26.82,2.48,-2.74,0.0371,,,71.8,,,954.0,,,196.31,67.72,-54.73,4.05,2.0,-2.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1731,0.5396,q1_q17_dr25_koi,17.338335,126.34083,122.1,1,320.0,1.0,q1_q17_dr25_tce,01110111011101110000000000000000,0.9974,Mandel and Agol (2002 ApJ 580 171),,,006/006267/006267425/dv/kplr006267425-20160209194854_dvr.pdf,006/006267/006267425/dv/kplr006267425-001-20160209194854_dvs.pdf,4968.0,151.0,-136.0,4.575,0.072,-0.044,-0.36,0.35,-0.3,0.704,0.065,-0.072,0.68,0.093,-0.043,,,,q1_q17_dr25_stellar,284.86929,41.679192,15.999,16.795,15.962,15.659,15.487,14.413,13.963,13.812,0.0,18.9914106,1.9e-06,41.684961,2.5e-05,5.024,0.076,20.777,0.09,-0.022,0.0012,-0.0928,0.0016,1.814,0.081,5.154,0.088,5.464,0.095,2.02,0.076,5.385,0.085,5.752,0.09
168,6948054,K00869.01,Kepler-245 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.49018305,1.181e-05,-1.181e-05,174.95037,0.00124,-0.00124,2455007.95,0.00124,-0.00124,0.0,,,,,,0.02,0.404,-0.02,2.7297,0.0424,-0.0424,,,,1123.6,22.7,-22.7,0.029843,0.001013,-0.000412,3.3941,0.20437,-0.91676,LS+MCMC,2.56,0.17,-0.12,0.0703,,,89.95,,,753.0,,,76.06,17.21,-12.63,21.59,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,8.483169,43.14732,53.0,4,178.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8739,Mandel and Agol (2002 ApJ 580 171),,,006/006948/006948054/dv/kplr006948054-20160209194854_dvr.pdf,006/006948/006948054/dv/kplr006948054-001-20160209194854_dvs.pdf,5103.0,101.0,-101.0,4.562,0.032,-0.052,0.04,0.15,-0.15,0.787,0.051,-0.039,0.823,0.041,-0.047,,,,q1_q17_dr25_stellar,291.63898,42.436321,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639,0.139,19.4425998,6.3e-06,42.43633,6.5e-05,0.07,0.25,0.04,0.24,-8e-05,0.00028,0.00026,0.00027,0.05,0.14,-0.113,0.097,0.13,0.11,0.08,0.14,0.01,0.1,0.08,0.15
169,6948054,K00869.02,Kepler-245 d,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,36.2761238,0.0001055,-0.0001055,201.2869,0.00222,-0.00222,2455034.287,0.00222,-0.00222,0.0,,,,,,0.035,0.379,-0.035,4.7865,0.0756,-0.0756,,,,1572.6,35.5,-35.5,0.035273,0.001183,-0.000479,3.09103,0.08058,-0.91985,LS+MCMC,3.03,0.2,-0.15,0.2012,,,89.97,,,445.0,,,9.29,2.1,-1.55,59.91,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,7.9323716,28.587673,45.5,4,39.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1413,Mandel and Agol (2002 ApJ 580 171),,,006/006948/006948054/dv/kplr006948054-20160209194854_dvr.pdf,006/006948/006948054/dv/kplr006948054-002-20160209194854_dvs.pdf,5103.0,101.0,-101.0,4.562,0.032,-0.052,0.04,0.15,-0.15,0.787,0.051,-0.039,0.823,0.041,-0.047,,,,q1_q17_dr25_stellar,291.63898,42.436321,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639,0.091,19.4425834,8.3e-06,42.436387,8.4e-05,-0.58,0.33,0.24,0.3,0.00082,0.00053,6e-05,0.00054,-0.2,0.24,0.17,0.14,0.26,0.21,-0.15,0.22,0.31,0.16,0.35,0.17
170,6948054,K00869.03,Kepler-245 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,17.46087931,5.278e-05,-5.278e-05,137.26594,0.00242,-0.00242,2454970.266,0.00242,-0.00242,0.0,,,,,,0.594,0.326,-0.377,2.2641,0.0721,-0.0721,,,,812.4,38.3,-38.3,0.026969,0.005973,-0.001433,7.45729,5.94226,-6.40602,LS+MCMC,2.32,0.15,-0.12,0.1236,,,89.31,,,568.0,,,24.6,5.57,-4.08,49.3,19.7,-19.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,4.671781,16.755081,22.6,4,69.0,4.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4718,Mandel and Agol (2002 ApJ 580 171),,,006/006948/006948054/dv/kplr006948054-20160209194854_dvr.pdf,006/006948/006948054/dv/kplr006948054-004-20160209194854_dvs.pdf,5103.0,101.0,-101.0,4.562,0.032,-0.052,0.04,0.15,-0.15,0.787,0.051,-0.039,0.823,0.041,-0.047,,,,q1_q17_dr25_stellar,291.63898,42.436321,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639,0.001,19.442599,1.6e-05,42.43603,0.00017,0.05,0.65,-1.03,0.61,-4e-05,0.00047,0.00093,0.00044,-0.08,0.51,0.08,0.24,0.11,0.46,-0.1,0.52,0.21,0.2,0.23,0.34
178,6675056,K00859.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---EPHEM_MATCH,10.44331991,2.287e-05,-2.287e-05,175.4046,0.00185,-0.00185,2455008.405,0.00185,-0.00185,0.0,,,,,,0.23,0.799,-0.23,2.743,0.505,-0.505,,,,1159.8,64.2,-64.2,0.030416,0.064728,-0.001345,4.32663,0.74196,-4.14783,LS+MCMC,2.66,0.2,-0.27,0.0857,,,89.55,,,667.0,,,46.94,13.93,-12.92,29.22,5.0,-5.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,10.513627,48.83681,51.7,1,127.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.0106,Mandel and Agol (2002 ApJ 580 171),,,006/006675/006675056/dv/kplr006675056-20160209194854_dvr.pdf,006/006675/006675056/dv/kplr006675056-001-20160209194854_dvs.pdf,4947.0,148.0,-133.0,4.516,0.077,-0.056,0.08,0.25,-0.3,0.802,0.059,-0.081,0.769,0.083,-0.056,,,,q1_q17_dr25_stellar,286.24356,42.148811,15.546,16.374,15.478,15.191,14.983,14.047,13.501,13.392,0.0,19.0836582,6.8e-06,42.125175,8.9e-05,30.19,0.27,-85.09,0.32,-0.03841,0.00036,0.1079,0.00043,3.665,0.068,-8.533,0.068,9.287,0.068,3.623,0.072,-8.662,0.073,9.389,0.073
192,7373451,K00881.01,Kepler-712 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,21.02250608,4.091e-05,-4.091e-05,207.67593,0.00148,-0.00148,2455040.676,0.00148,-0.00148,0.0,,,,,,0.036,0.36,-0.036,4.1072,0.0538,-0.0538,,,,1772.5,32.1,-32.1,0.037466,0.001051,-0.000476,2.85327,0.01498,-0.90164,LS+MCMC,3.07,0.21,-0.14,0.1378,,,89.95,,,521.0,,,17.48,4.16,-2.76,40.546,0.213,-0.213,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,9.148423,47.644684,62.4,2,67.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1875,Mandel and Agol (2002 ApJ 580 171),,,007/007373/007373451/dv/kplr007373451-20160209194854_dvr.pdf,007/007373/007373451/dv/kplr007373451-001-20160209194854_dvs.pdf,5067.0,102.0,-102.0,4.585,0.024,-0.048,-0.08,0.15,-0.15,0.75,0.052,-0.033,0.789,0.044,-0.044,,,,q1_q17_dr25_stellar,294.90973,42.935261,15.859,16.548,15.793,15.564,15.406,14.399,13.982,13.841,0.013,19.6606584,5.8e-06,42.935253,6.9e-05,0.36,0.23,-0.02,0.25,-0.0009,0.00044,-2e-05,0.00049,-0.153,0.091,0.21,0.15,0.26,0.14,-0.348,0.099,0.23,0.14,0.41,0.12
