rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
5464,7813039,K03787.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,141.73403059,5.011e-05,-5.011e-05,167.345982,0.00029,-0.00029,2455000.346,0.00029,-0.00029,0.0,,,,,,0.912,0.052,-0.021,1.5851,0.0321,-0.0321,,,,7736.4,76.6,-76.6,0.102722,0.023153,-0.008581,71.54736,30.1694,-14.48238,LS+MCMC,10.3,1.38,-0.74,0.5185,,,89.88,,,329.0,,,2.77,1.09,-0.55,424.0,179.0,-179.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,q1_q17_dr25_koi,46.353485,109.16092,157.4,1,8.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8116,Mandel and Agol (2002 ApJ 580 171),,,007/007813/007813039/dv/kplr007813039-20160209194854_dvr.pdf,007/007813/007813039/dv/kplr007813039-001-20160209194854_dvs.pdf,5606.0,112.0,-101.0,4.478,0.056,-0.112,0.0,0.15,-0.15,0.918,0.123,-0.066,0.924,0.057,-0.057,,,,q1_q17_dr25_stellar,288.43912,43.505249,13.891,14.35,13.837,13.694,13.63,12.757,12.425,12.363,0.089,19.2292783,2.1e-06,43.5053,2.5e-05,0.141,0.084,0.18,0.091,-0.0008,0.0016,-0.0005,0.0021,-0.014,0.076,0.052,0.07,0.054,0.072,-0.002,0.074,0.165,0.08,0.165,0.08,7813039.0,141.7337805,0.0011813,55000.344564,0.012882,0.0,74.706,14.5455,13.891,5726.0,False,
5528,8365739,K03722.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.207,0,0,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,2.38920105,,,132.05991,,,2454965.06,,,,,,,,,,,,3.15,,,,,,,,,,,,0.01007,0.00333,-0.00212,none,,,,,,,,,,,,,752.42,920.63,-258.45,,,,,,,,,q1_q17_dr25_koi,40.32729,424.31717,,1,562.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2229,,,,008/008365/008365739/dv/kplr008365739-20160209194854_dvr.pdf,008/008365/008365739/dv/kplr008365739-001-20160209194854_dvs.pdf,,,,,,,,,,,,,,,,,,,,291.88754,44.345619,15.366,15.969,15.323,15.108,14.987,14.049,13.65,13.669,0.0,19.45918003,2.9e-07,44.3456195,2e-06,0.414,0.011,-0.0017,0.0073,0.0025,0.0036,-0.0011,0.0051,-0.065,0.067,0.026,0.068,0.07,0.067,-0.024,0.067,-0.018,0.067,0.03,0.067,8365739.0,2.3892922,3.7e-06,54976.979013,0.02886,0.49,76.5608,12.6418,15.366,5402.0,False,
5583,4638237,K03811.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,290.1401717,0.0002616,-0.0002616,307.250618,0.00065,-0.00065,2455140.251,0.00065,-0.00065,0.0,,,,,,0.935,5.681,-0.029,2.1583,0.0472,-0.0472,,,,4836.0,87.2,-87.2,0.083972,5.38072,-0.008988,40.23512,119.21537,-21.80522,LS+MCMC,11.58,1.84,-2.25,0.8431,,,89.9,,,304.0,,,2.02,0.85,-0.77,564.0,278.0,-278.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,34.47377,57.766457,69.1,1,5.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.854,Mandel and Agol (2002 ApJ 580 171),,,004/004638/004638237/dv/kplr004638237-20160209194854_dvr.pdf,004/004638/004638237/dv/kplr004638237-001-20160209194854_dvs.pdf,5631.0,84.0,-67.0,4.212,0.188,-0.101,0.07,0.15,-0.15,1.263,0.2,-0.245,0.947,0.08,-0.047,,,,q1_q17_dr25_stellar,286.15311,39.714901,13.906,14.429,13.864,13.681,13.58,12.64,12.259,12.166,0.049,19.0768736,4.6e-06,39.714994,5.5e-05,0.01,0.19,0.34,0.2,-0.0004,0.0019,-0.001,0.0023,-0.088,0.081,0.11,0.12,0.14,0.1,-0.097,0.098,0.21,0.12,0.23,0.11,4638237.0,290.14,0.0027943,55140.311867,0.087787,0.34,70.4106,14.5976,13.906,5356.0,False,
5677,9574614,K01745.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,0.982090079,1.57e-07,-1.57e-07,131.701452,0.00013,-0.00013,2454964.701,0.00013,-0.00013,0.0,,,,,,1.278,1.573,-0.12,1.44892,0.00574,-0.00574,,,,5396.7,8.8,-8.8,0.369602,1.545707,-0.112295,0.46274,1.0986,-0.05936,LS+MCMC,29.95,4.76,-2.79,0.0176,,,63.54,,,1568.0,,,1426.18,728.36,-386.59,2.87,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2665,0.398,q1_q17_dr25_koi,18.14169,327.15695,304.1,1,1359.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,009/009574/009574614/dv/kplr009574614-20160209194854_dvr.pdf,009/009574/009574614/dv/kplr009574614-001-20160209194854_dvs.pdf,5472.0,163.0,-163.0,4.573,0.06,-0.097,-0.52,0.3,-0.3,0.742,0.118,-0.069,0.75,0.096,-0.052,,,,q1_q17_dr25_stellar,284.9671,46.27626,15.933,16.528,15.904,15.678,15.535,14.508,14.126,14.047,0.0,18.9978069,1.1e-06,46.276301,1.2e-05,0.034,0.041,0.148,0.044,0.00046,0.00049,-0.00038,0.00068,-0.036,0.081,0.073,0.07,0.081,0.073,0.016,0.076,0.152,0.069,0.153,0.069,9574614.0,0.9820854,1e-06,54965.685069,0.010595,0.4,76.4015,17.8731,15.933,5276.0,False,
5701,10028352,K01957.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.38680229,8.76e-07,-8.76e-07,132.532038,0.000502,-0.000502,2454965.532,0.000502,-0.000502,0.0,,,,,,1.115,1.278,-0.089,1.7065,0.0295,-0.0295,,,,242.3,3.5,-3.5,0.131874,1.270451,-0.082962,0.04386,0.16366,-0.00477,LS+MCMC,29.33,7.0,-5.25,0.0288,,,47.35,,,2530.0,,,9703.01,5721.83,-3507.57,1.646,0.768,-0.768,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3325,0.2733,q1_q17_dr25_koi,5.7645755,64.17891,84.4,2,766.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.9063,Mandel and Agol (2002 ApJ 580 171),,,010/010028/010028352/dv/kplr010028352-20160209194854_dvr.pdf,010/010028/010028352/dv/kplr010028352-001-20160209194854_dvs.pdf,6823.0,61.0,-91.0,4.04,0.121,-0.148,0.36,0.1,-0.2,2.037,0.486,-0.365,1.66,0.155,-0.155,,,,q1_q17_dr25_stellar,297.79224,46.935829,12.655,12.969,12.594,12.52,12.473,11.671,11.425,11.359,0.0,19.8528152,4.3e-06,46.935776,4.5e-05,-0.03,0.16,-0.19,0.16,-0.000135,3.5e-05,0.00015,3.6e-05,-0.02,0.15,-0.31,0.25,0.31,0.25,-0.13,0.15,-0.33,0.25,0.36,0.24,10028352.0,1.3868021,1.7e-06,55020.998425,0.015135,0.36,80.8428,10.1686,12.655,6191.0,True,
5830,9149789,K02874.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---PLANET_PERIOD_IS_HALF_ALT---HAS_SEC_TCE,0.352515897,4.27e-07,-4.27e-07,132.01659,0.00102,-0.00102,2454965.017,0.00102,-0.00102,0.0,,,,,,0.26,0.211,-0.26,1.0525,0.0365,-0.0365,,,,168.2,5.9,-5.9,0.01191,0.000542,-0.00021,2.61583,0.96298,-0.5571,LS+MCMC,1.0,0.19,-0.09,0.0092,,,84.23,,,2194.0,,,5534.14,3302.38,-1351.38,2.58,0.95,-0.95,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,4.4224715,18.594131,38.0,1,1899.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9337,Mandel and Agol (2002 ApJ 580 171),,,009/009149/009149789/dv/kplr009149789-20160209194854_dvr.pdf,009/009149/009149789/dv/kplr009149789-001-20160209194854_dvs.pdf,5465.0,162.0,-146.0,4.598,0.03,-0.12,-0.26,0.3,-0.3,0.766,0.147,-0.063,0.857,0.08,-0.096,,,,q1_q17_dr25_stellar,289.85889,45.503841,14.867,15.438,14.816,14.622,14.535,13.611,13.191,13.183,0.178,19.323923,1.5e-05,45.50366,0.00017,-0.13,0.58,-0.64,0.61,2e-05,8.9e-05,9.2e-05,9.3e-05,0.37,0.46,-0.32,0.16,0.49,0.39,0.34,0.41,-0.38,0.18,0.51,0.32,9149789.0,0.7050231,6e-07,54964.66868,0.010982,0.54,77.017,14.4328,14.867,5311.0,False,
5832,7051984,K02879.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,0.339069751,4.23e-07,-4.23e-07,131.86957,0.00105,-0.00105,2454964.87,0.00105,-0.00105,0.0,,,,,,0.958,0.001,-0.678,1.1516,0.0322,-0.0322,,,,53.2,1.8,-1.8,0.008785,9.5e-05,-0.001944,0.29065,1.93526,-0.01762,LS+MCMC,2.09,0.48,-1.11,0.0102,,,37.61,,,3653.0,,,41863.05,29068.87,-33587.02,1.209,0.575,-0.575,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2678,0.3958,q1_q17_dr25_koi,3.5811782,18.126963,38.2,1,1971.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7707,Mandel and Agol (2002 ApJ 580 171),,,007/007051/007051984/dv/kplr007051984-20160209194854_dvr.pdf,007/007051/007051984/dv/kplr007051984-001-20160209194854_dvs.pdf,5653.0,169.0,-152.0,3.846,0.56,-0.14,0.02,0.25,-0.25,2.183,0.496,-1.158,1.216,0.131,-0.283,,,,q1_q17_dr25_stellar,296.7019,42.508652,12.771,13.344,12.716,12.526,12.429,11.553,11.167,11.099,0.0,19.780165,1.3e-05,42.50875,0.00014,1.49,0.51,0.38,0.51,-7.7e-05,2.2e-05,-4.3e-05,2.2e-05,0.12,0.24,0.04,0.26,0.12,0.24,0.31,0.22,-0.2,0.27,0.37,0.25,7051984.0,0.6781334,6e-07,54964.539453,0.011645,0.54,76.5392,8.6932,12.771,5438.0,False,
5840,3345675,K01772.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,120.00336404,8.032e-05,-8.032e-05,250.137832,0.000561,-0.000561,2455083.138,0.000561,-0.000561,0.0,,,,,,0.78,0.025,-0.017,3.3803,0.033,-0.033,,,,39596.0,543.0,-543.0,0.206779,0.007159,-0.004828,20.44857,0.20588,-2.11715,LS+MCMC,15.08,0.86,-1.17,0.4209,,,89.82,,,240.0,,,0.78,0.21,-0.21,249.69,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0563,0.7032,q1_q17_dr25_koi,175.03831,315.4265,131.1,1,11.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3724,Mandel and Agol (2002 ApJ 580 171),,,003/003345/003345675/dv/kplr003345675-20160209194854_dvr.pdf,003/003345/003345675/dv/kplr003345675-001-20160209194854_dvs.pdf,4315.0,142.0,-155.0,4.627,0.035,-0.028,0.14,0.25,-0.3,0.668,0.038,-0.052,0.688,0.042,-0.062,,,,q1_q17_dr25_stellar,292.30069,38.402142,15.635,16.842,15.662,15.118,14.755,13.585,12.957,12.806,0.569,19.48671405,9.6e-07,38.4019343,9.8e-06,0.087,0.041,-0.741,0.035,0.0,0.051,0.001,0.065,-0.033,0.068,0.023,0.07,0.04,0.069,0.011,0.072,-0.209,0.074,0.209,0.074,3345675.0,120.0040103,0.0009445,55083.146716,0.022688,0.0,71.2745,9.7205,15.635,4105.0,False,
5988,9084778,K01631.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,0.592243731,9e-08,-9e-08,131.654831,0.000124,-0.000124,2454964.655,0.000124,-0.000124,0.0,,,,,,0.986,0.048,-0.054,1.386,0.0156,-0.0156,,,,3992.4,18.2,-18.2,0.104857,0.035299,-0.028355,0.38407,0.00618,-0.03335,LS+MCMC,6.77,0.51,-0.52,0.0116,,,59.16,,,1551.0,,,1361.22,410.79,-331.29,1.9239,0.031,-0.031,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2386,0.4539,q1_q17_dr25_koi,9.777292,75.892395,303.8,1,2264.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.329,Mandel and Agol (2002 ApJ 580 171),,,009/009084/009084778/dv/kplr009084778-20160209194854_dvr.pdf,009/009084/009084778/dv/kplr009084778-001-20160209194854_dvs.pdf,4920.0,146.0,-146.0,4.664,0.056,-0.032,-0.96,0.3,-0.3,0.591,0.045,-0.045,0.588,0.05,-0.025,,,,q1_q17_dr25_stellar,290.28094,45.46426,15.653,16.414,15.639,15.326,15.147,14.068,13.58,13.441,0.0,19.3520586,2.7e-06,45.464188,2.9e-05,-0.18,0.1,-0.26,0.1,0.00072,0.00019,0.00108,0.00023,-0.223,0.072,-0.1,0.073,0.244,0.072,-0.12,0.075,0.06,0.079,0.134,0.076,9084778.0,0.5922444,5e-07,54964.649261,0.009975,0.5,77.1056,14.1469,15.653,4787.0,True,
6037,9634821,K02037.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,5.47715718,2.123e-05,-2.123e-05,352.84857,0.00283,-0.00283,2455185.849,0.00283,-0.00283,0.0,,,,,,0.244,0.23,-0.244,1.3849,0.0948,-0.0948,,,,568.4,40.7,-40.7,0.021373,0.001227,-0.001161,16.9758,4.10154,-7.64021,LS+MCMC,2.17,1.12,-0.34,0.0576,,,89.53,,,892.0,,,149.23,249.82,-56.64,29.97,7.2,-7.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1324,0.6039,q1_q17_dr25_koi,4.2797914,22.757454,16.7,3,207.0,2.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.2837,Mandel and Agol (2002 ApJ 580 171),,,009/009634/009634821/dv/kplr009634821-20160209194854_dvr.pdf,009/009634/009634821/dv/kplr009634821-002-20160209194854_dvs.pdf,5029.0,192.0,-174.0,4.429,0.13,-0.416,0.48,0.05,-0.25,0.93,0.481,-0.144,0.847,0.068,-0.049,,,,q1_q17_dr25_stellar,284.34274,46.316551,15.213,16.038,15.092,14.859,14.696,13.661,13.175,13.016,0.0,18.956171,7.9e-06,46.3167,0.00013,-0.41,0.29,0.54,0.46,-0.00016,0.00017,0.00151,0.00027,2.55,0.21,-9.48,0.17,9.81,0.18,-0.26,0.19,0.13,0.17,0.29,0.19,9634821.0,73.7579004,0.0006935,55016.728251,0.023862,0.0,76.2811,18.291,15.213,4836.0,True,
6217,6634112,K05308.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,9.942228056,6.87e-07,-6.87e-07,133.8474942,5.7e-05,-5.7e-05,2454966.847,5.7e-05,-5.7e-05,0.0,,,,,,0.93,0.297,-0.022,2.45451,0.00377,-0.00377,,,,31068.0,23.4,-23.4,0.24062,0.235227,-0.013505,3.14229,0.03045,-0.24014,LS+MCMC,22.15,3.6,-2.94,0.0831,,,87.9,,,740.0,,,70.93,36.96,-23.71,25.417,0.246,-0.246,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,387.82684,1908.602,1073.3,1,134.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0025,Mandel and Agol (2002 ApJ 580 171),,,006/006634/006634112/dv/kplr006634112-20160209194854_dvr.pdf,006/006634/006634112/dv/kplr006634112-001-20160209194854_dvs.pdf,5268.0,158.0,-158.0,4.475,0.108,-0.156,-0.14,0.3,-0.3,0.843,0.137,-0.112,0.775,0.112,-0.06,,,,q1_q17_dr25_stellar,298.64252,42.092831,14.099,14.775,14.05,13.809,13.691,12.718,12.266,12.172,0.0,19.90950451,1.6e-07,42.0927294,1.8e-06,0.1006,0.0064,-0.3623,0.0065,0.0091,0.0017,-0.0136,0.0023,-0.029,0.067,0.09,0.067,0.095,0.067,0.061,0.067,-0.061,0.068,0.086,0.068,6634112.0,9.942229,2.91e-05,54966.846749,0.016143,0.07,76.8921,7.2403,14.099,5099.0,False,
6878,8197406,K05486.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.15472242,1.219e-05,-1.219e-05,132.61089,0.00241,-0.00241,2454965.611,0.00241,-0.00241,0.0,,,,,,0.971,0.013,-0.68,1.791,0.129,-0.129,,,,2243.0,123.0,-123.0,0.063974,0.003311,-0.020229,0.51258,16.3397,-0.08564,LS+MCMC,23.47,2.69,-8.1,0.0609,,,82.81,,,2292.0,,,6522.18,2492.33,-4074.55,7.76,3.9,-3.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3297,0.2541,q1_q17_dr25_koi,10.756136,66.92077,19.7,1,328.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7578,Mandel and Agol (2002 ApJ 580 171),,,008/008197/008197406/dv/kplr008197406-20160209194854_dvr.pdf,008/008197/008197406/dv/kplr008197406-001-20160209194854_dvs.pdf,6996.0,188.0,-230.0,3.627,0.298,-0.053,-0.2,0.3,-0.25,3.359,0.386,-1.159,1.742,0.207,-0.285,,,,q1_q17_dr25_stellar,300.94186,44.023651,12.572,12.769,12.506,12.474,12.454,11.742,11.478,11.463,0.0,20.0627907,1.9e-06,44.023657,1.7e-05,0.027,0.074,0.025,0.06,-6.1e-05,9.7e-05,-0.000159,9.8e-05,0.02,0.068,0.076,0.071,0.079,0.072,0.011,0.071,-0.03,0.07,0.032,0.07,8197406.0,2.5130061,3.9e-06,55019.208811,0.139941,0.96,79.4306,6.7918,12.572,6736.0,False,
6923,9962595,K05745.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,11.374442708,1.237e-06,-1.237e-06,142.4558524,8.35e-05,-8.35e-05,2454975.456,8.35e-05,-8.35e-05,0.0,,,,,,0.978,0.362,-0.008,2.30694,0.00289,-0.00289,,,,27905.0,31.4,-31.4,0.259038,0.303938,-0.00451,3.89588,0.12445,-0.28976,LS+MCMC,22.86,3.45,-2.01,0.0933,,,88.12,,,687.0,,,52.84,25.96,-13.43,29.868,0.954,-0.954,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,210.74713,1209.9965,643.6,1,93.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.6245,Mandel and Agol (2002 ApJ 580 171),,,009/009962/009962595/dv/kplr009962595-20160209194854_dvr.pdf,009/009962/009962595/dv/kplr009962595-001-20160209194854_dvs.pdf,5297.0,159.0,-143.0,4.546,0.052,-0.097,-0.06,0.3,-0.3,0.808,0.122,-0.071,0.838,0.086,-0.078,,,,q1_q17_dr25_stellar,296.32794,46.83963,14.585,15.233,14.514,14.307,14.167,13.186,12.76,12.704,0.0,19.75520144,2.7e-07,46.8396279,3e-06,0.175,0.01,-0.008,0.011,0.0087,0.0019,-0.0151,0.0027,0.012,0.067,0.024,0.069,0.027,0.069,0.223,0.072,0.125,0.076,0.255,0.074,9962595.0,11.3744432,3.51e-05,54975.455249,0.015492,0.05,80.2691,11.0008,14.585,5118.0,False,
6991,7377343,K05384.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,7.95445779,3.496e-05,-3.496e-05,135.48462,0.00543,-0.00543,2454968.485,0.00543,-0.00543,0.0,,,,,,0.021,0.173,-0.021,4.6012,0.0179,-0.0179,,,,6269.4,31.3,-31.3,0.072733,0.000353,-0.000225,0.85212,0.00114,-0.09223,LS+MCMC,9.5,3.0,-1.62,0.0794,,,89.91,,,1064.0,,,303.36,290.77,-127.33,14.1782,0.019,-0.019,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,q1_q17_dr25_koi,53.518753,176.83005,228.4,1,22.0,1.0,q1_q17_dr25_tce,00000000000001100000000000000000,0.2343,Mandel and Agol (2002 ApJ 580 171),,,007/007377/007377343/dv/kplr007377343-20160209194854_dvr.pdf,007/007377/007377343/dv/kplr007377343-001-20160209194854_dvs.pdf,6217.0,194.0,-259.0,4.306,0.132,-0.198,-0.12,0.25,-0.3,1.196,0.378,-0.204,1.052,0.181,-0.115,,,,q1_q17_dr25_stellar,295.90891,42.988209,14.406,14.861,14.364,14.21,14.138,13.275,13.042,12.923,0.0,19.72725893,8e-07,42.9881947,9.4e-06,-0.042,0.032,-0.055,0.034,-0.00109,0.00068,0.00087,0.00091,0.081,0.077,-0.025,0.076,0.085,0.077,-0.015,0.086,-0.118,0.071,0.119,0.074,7377343.0,15.9089508,0.0009445,55000.294539,0.038843,0.13,76.681,9.4345,14.406,5965.0,False,
7003,8429817,K05515.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.263491873,7.32e-06,-7.32e-06,134.897906,0.000971,-0.000971,2454967.898,0.000971,-0.000971,0.0,,,,,,0.048,0.41,-0.048,0.8513,0.0432,-0.0432,,,,2829.0,110.0,-110.0,0.049515,0.00172,-0.001237,98.68123,14.62396,-39.49826,LS+MCMC,6.46,1.78,-1.46,0.0651,,,89.95,,,1180.0,,,458.5,373.16,-218.54,58.93,8.7,-8.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3026,q1_q17_dr25_koi,20.188068,173.04709,35.1,1,212.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8826,Mandel and Agol (2002 ApJ 580 171),,,008/008429/008429817/dv/kplr008429817-20160209194854_dvr.pdf,008/008429/008429817/dv/kplr008429817-001-20160209194854_dvs.pdf,6247.0,170.0,-207.0,4.255,0.214,-0.175,-0.5,0.3,-0.3,1.194,0.33,-0.27,0.936,0.135,-0.098,,,,q1_q17_dr25_stellar,291.45227,44.431751,13.952,14.342,13.909,13.785,13.682,12.787,12.444,12.378,0.0,19.4301524,1.4e-06,44.431743,1.5e-05,0.067,0.054,-0.024,0.054,-0.00057,0.00031,7e-05,0.0004,0.103,0.07,-0.002,0.072,0.103,0.07,0.126,0.069,0.026,0.071,0.129,0.07,8429817.0,6.2634947,1.49e-05,54967.897014,0.008478,0.04,76.5026,12.9596,13.952,5971.0,False,
7102,12253490,K05961.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,19.159760875,1.999e-06,-1.999e-06,141.5680129,8.47e-05,-8.47e-05,2454974.568,8.47e-05,-8.47e-05,0.0,,,,,,1.191,0.116,-0.089,3.10166,0.00389,-0.00389,,,,32491.0,25.7,-25.7,0.447952,0.103819,-0.075764,3.02257,0.08298,-0.13028,LS+MCMC,25.24,1.76,-2.1,0.1126,,,88.24,,,424.0,,,7.65,2.26,-2.07,38.85,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1554,0.5738,q1_q17_dr25_koi,170.20615,881.675,900.3,1,73.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8957,Mandel and Agol (2002 ApJ 580 171),,,012/012253/012253490/dv/kplr012253490-20160209194854_dvr.pdf,012/012253/012253490/dv/kplr012253490-001-20160209194854_dvs.pdf,4492.0,141.0,-157.0,4.727,0.054,-0.032,-1.18,0.3,-0.3,0.516,0.036,-0.043,0.518,0.036,-0.033,,,,q1_q17_dr25_stellar,288.64325,50.90118,15.053,15.995,15.083,14.65,14.439,13.321,12.746,12.663,0.0,19.24287342,4.5e-07,50.9013703,4.3e-06,-0.36,0.015,0.685,0.016,0.0055,0.0032,-0.0027,0.0051,-0.157,0.067,0.1,0.067,0.186,0.067,-0.247,0.068,0.329,0.069,0.412,0.069,12253490.0,19.1597425,7.37e-05,54974.567551,0.019797,0.04,81.8478,17.2961,15.053,4431.0,False,
