rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
5046,9886224,K03614.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.012,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,2.992662857,1.657e-06,-1.657e-06,131.893219,0.000626,-0.000626,2454964.893,0.000626,-0.000626,0.0,,,,,,0.001,0.147,-0.001,2.5258,0.0126,-0.0126,,,,113700.0,461.0,-461.0,0.300827,0.001641,-0.000612,3.46895,0.03204,-0.13553,LS+MCMC,60.35,36.23,-36.24,0.0398,,,90.0,,,1476.0,,,1123.54,2224.56,-965.69,11.798,0.109,-0.109,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1507,0.5775,q1_q17_dr25_koi,253.59456,2288.0679,296.8,1,207.0,1.0,q1_q17_dr25_tce,00000000011111111000000000000000,0.7505,Mandel and Agol (2002 ApJ 580 171),,,009/009886/009886224/dv/kplr009886224-20160209194854_dvr.pdf,009/009886/009886224/dv/kplr009886224-001-20160209194854_dvs.pdf,4927.0,190.0,-155.0,3.883,0.728,-0.312,0.16,0.25,-0.25,1.837,1.103,-1.103,0.94,0.219,-0.164,,,,q1_q17_dr25_stellar,289.8569,46.789928,16.328,17.23,16.271,15.941,15.735,14.598,14.087,13.796,,19.32379783,1.6e-07,46.7899206,1.4e-06,0.1897,0.0059,-0.034,0.0049,,,,,-0.022,0.071,0.063,0.078,0.067,0.08,0.033,0.069,0.038,0.069,0.05,0.069,9886224.0,2.99266,1.54e-05,55000.80634,0.018046,0.23,78.2306,14.958,16.328,4749.0,False,
5049,6058875,K03616.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,0.56493412,3.6e-08,-3.6e-08,131.7871403,5.67e-05,-5.67e-05,2454964.787,5.67e-05,-5.67e-05,0.0,,,,,,0.691,0.013,-0.013,2.57621,0.00307,-0.00307,,,,252640.0,226.0,-226.0,0.57282,0.008021,-0.007544,1.05015,0.01017,-0.00989,LS+MCMC,33.4,2.13,-2.12,0.011,,,74.63,,,1458.0,,,1071.88,320.68,-270.27,2.6069,0.0252,-0.0252,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2745,0.4228,q1_q17_dr25_koi,692.44147,10405.198,1361.5,1,2012.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.0001,Mandel and Agol (2002 ApJ 580 171),,,006/006058/006058875/dv/kplr006058875-20160209194854_dvr.pdf,006/006058/006058875/dv/kplr006058875-001-20160209194854_dvs.pdf,4748.0,167.0,-185.0,4.729,0.039,-0.032,-1.26,0.3,-0.3,0.534,0.034,-0.034,0.556,0.033,-0.03,,,,q1_q17_dr25_stellar,296.37036,41.390469,15.839,16.667,15.807,15.484,15.251,14.208,13.721,13.561,,19.758049782,2e-08,41.39039443,2e-07,1.04447,0.00082,-0.27207,0.00073,,,0.26,0.14,-0.35,0.09,-0.381,0.073,0.518,0.09,-0.237,0.068,-0.467,0.068,0.524,0.068,6058875.0,1.1298682,1.6e-06,55002.072583,0.015733,0.51,75.4295,8.3663,15.839,4586.0,False,
5050,10735564,K03617.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED,1.674984844,3.49e-07,-3.49e-07,131.793034,0.000197,-0.000197,2454964.793,0.000197,-0.000197,0.0,,,,,,0.731,0.011,-0.018,4.92134,0.00828,-0.00828,,,,234580.0,322.0,-322.0,0.562236,0.006533,-0.010956,0.35623,0.00262,-0.00367,LS+MCMC,150.48,27.51,-47.15,0.0351,,,78.77,,,3055.0,,,20561.29,11083.15,-12489.94,3.7523,0.0276,-0.0276,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2942,0.2714,q1_q17_dr25_koi,905.2932,7331.0435,858.8,1,626.0,1.0,q1_q17_dr25_tce,00001111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,010/010735/010735564/dv/kplr010735564-20160209194854_dvr.pdf,010/010735/010735564/dv/kplr010735564-001-20160209194854_dvs.pdf,8285.0,200.0,-371.0,3.971,0.221,-0.136,0.07,0.25,-0.5,2.451,0.448,-0.768,2.05,0.283,-0.485,,,,q1_q17_dr25_stellar,293.57437,48.007439,14.567,14.626,14.547,14.609,14.626,13.977,13.863,13.869,0.0,19.571676294,4.6e-08,48.00723042,1.6e-07,1.8893,0.0017,-0.75449,0.00058,0.419,0.071,-0.08,0.11,-0.54,0.25,0.36,0.24,0.65,0.34,-0.063,0.068,0.073,0.069,0.096,0.07,10735564.0,1.674985,3.1e-06,55278.014693,0.028231,0.53,80.4634,13.1911,14.567,8035.0,False,
5057,7121885,K03467.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,33.93754213,1.12e-05,-1.12e-05,147.182401,0.000304,-0.000304,2454980.182,0.000304,-0.000304,0.0,,,,,,1.979,0.511,-0.22,11.1677,0.023,-0.023,,,,32990.0,38.7,-38.7,1.187681,0.497124,-0.217855,0.16909,0.04427,-0.03208,LS+MCMC,138.25,47.47,-19.06,0.2103,,,84.78,,,618.0,,,34.42,35.81,-12.84,21.75,5.7,-5.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,q1_q17_dr25_koi,1374.4504,5193.9497,1112.0,1,36.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.2797,Mandel and Agol (2002 ApJ 580 171),,,007/007121/007121885/dv/kplr007121885-20160209194854_dvr.pdf,007/007121/007121885/dv/kplr007121885-001-20160209194854_dvs.pdf,6220.0,194.0,-259.0,4.414,0.072,-0.217,-0.1,0.25,-0.3,1.066,0.366,-0.147,1.07,0.168,-0.137,,,,q1_q17_dr25_stellar,293.03067,42.63522,15.191,15.645,15.149,14.996,14.912,14.061,13.753,13.707,0.0,19.53537521,5.3e-08,42.63525094,5.2e-07,-0.1108,0.0021,0.1114,0.0019,-0.04,0.24,0.02,0.32,0.022,0.067,0.005,0.067,0.023,0.067,-0.002,0.067,0.099,0.068,0.099,0.068,7121885.0,33.9375425,0.0002106,55206.106606,0.044617,0.05,75.3681,11.1414,15.191,5970.0,False,
5063,7287391,K03546.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,4.286103033,1.011e-06,-1.011e-06,134.590777,0.000211,-0.000211,2454967.591,0.000211,-0.000211,0.0,,,,,,0.544,0.011,-0.015,2.6422,0.0131,-0.0131,,,,173360.0,786.0,-786.0,0.399778,0.002205,-0.003082,4.22453,0.0859,-0.08952,LS+MCMC,25.8,2.1,-2.92,0.0432,,,88.05,,,686.0,,,52.42,17.82,-17.17,16.008,0.326,-0.326,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1171,0.6215,q1_q17_dr25_koi,740.3565,5723.9014,397.1,1,267.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.1063,Mandel and Agol (2002 ApJ 580 171),,,007/007287/007287391/dv/kplr007287391-20160209194854_dvr.pdf,007/007287/007287391/dv/kplr007287391-001-20160209194854_dvs.pdf,4206.0,146.0,-161.0,4.663,0.054,-0.027,-0.28,0.3,-0.3,0.591,0.048,-0.067,0.587,0.063,-0.063,,,,q1_q17_dr25_stellar,293.46356,42.88406,15.295,16.22,15.264,14.896,,13.007,12.342,12.194,0.0,19.564236214,4e-08,42.88410739,4.1e-07,-0.039,0.0016,0.1742,0.0015,-0.044,0.056,0.031,0.076,0.004,0.067,-0.008,0.067,0.01,0.067,0.013,0.068,0.162,0.068,0.162,0.068,7287391.0,4.2860997,1.1e-05,55186.181528,0.016758,0.16,75.7407,10.9705,15.295,-1.0,False,
5064,6756202,K03547.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---DEEP_V_SHAPED,290.7778719,5.291e-05,-5.291e-05,393.511387,0.00012,-0.00012,2455226.511,0.00012,-0.00012,0.0,,,,,,0.761,0.031,-0.041,12.0525,0.0107,-0.0107,,,,225770.0,150.0,-150.0,0.564828,0.019342,-0.027156,3.58215,0.04957,-0.06357,LS+MCMC,45.27,6.05,-4.07,0.7829,,,89.83,,,222.0,,,0.58,0.25,-0.15,252.04,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2175,0.4767,q1_q17_dr25_koi,2187.0562,3444.8755,1836.8,1,4.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,006/006756/006756202/dv/kplr006756202-20160209194854_dvr.pdf,006/006756/006756202/dv/kplr006756202-001-20160209194854_dvs.pdf,5207.0,154.0,-138.0,4.585,0.048,-0.072,-0.3,0.3,-0.3,0.734,0.098,-0.066,0.756,0.091,-0.066,,,,q1_q17_dr25_stellar,283.89862,42.299992,14.282,14.929,14.236,14.005,13.909,12.877,12.428,12.379,0.0,18.926575365,6.9e-08,42.30002227,7.8e-07,0.0545,0.0028,0.1162,0.0028,0.0,0.1,0.0,0.14,-0.036,0.071,0.02,0.069,0.041,0.073,0.088,0.067,0.11,0.081,0.141,0.078,6756202.0,290.7859695,0.0038107,55226.525029,0.073006,0.0,72.2229,17.1544,14.282,5055.0,False,
5065,10215869,K03548.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_FEW_DIFFS,5.017239915,1.488e-06,-1.488e-06,134.490136,0.000195,-0.000195,2454967.49,0.000195,-0.000195,0.0,,,,,,0.191,0.016,-0.018,4.36126,0.00841,-0.00841,,,,144640.0,187.0,-187.0,0.354356,0.000317,-0.00046,1.23808,0.0135,-0.01192,LS+MCMC,41.75,13.12,-4.68,0.0591,,,89.07,,,1229.0,,,538.77,499.44,-175.56,11.811,0.129,-0.129,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3124,0.2859,q1_q17_dr25_koi,1184.3469,5171.72,970.9,1,36.0,1.0,q1_q17_dr25_tce,00000100010000000000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,010/010215/010215869/dv/kplr010215869-20160209194854_dvr.pdf,010/010215/010215869/dv/kplr010215869-001-20160209194854_dvs.pdf,6519.0,181.0,-250.0,4.41,0.07,-0.21,-0.36,0.25,-0.3,1.079,0.339,-0.121,1.091,0.157,-0.141,,,,q1_q17_dr25_stellar,294.92371,47.249989,14.115,14.444,14.076,13.973,13.885,13.078,12.737,12.736,0.0,19.661578705,4.2e-08,47.25000178,5.8e-07,-0.0951,0.0015,0.0424,0.0021,0.022,0.021,-0.116,0.032,-0.217,0.067,0.496,0.067,0.541,0.067,-0.025,0.082,0.244,0.068,0.245,0.068,10215869.0,5.01727,5.71e-05,55002.598791,0.029864,0.24,80.1869,12.0388,14.115,6287.0,False,
5067,2307206,K03549.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,204.0329342,0.0001602,-0.0001602,253.536626,0.000395,-0.000395,2455086.537,0.000395,-0.000395,0.0,,,,,,0.49,0.014,-0.014,17.5623,0.0231,-0.0231,,,,411370.0,504.0,-504.0,0.65162,0.005945,-0.007934,1.24687,0.00962,-0.00957,LS+MCMC,57.35,12.53,-4.98,0.654,,,89.8,,,272.0,,,1.29,0.87,-0.34,140.0,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,q1_q17_dr25_koi,2058.6953,2607.3408,884.9,1,0.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,002/002307/002307206/dv/kplr002307206-20160209194854_dvr.pdf,002/002307/002307206/dv/kplr002307206-001-20160209194854_dvs.pdf,5553.0,166.0,-166.0,4.577,0.036,-0.144,-0.16,0.3,-0.3,0.806,0.176,-0.07,0.903,0.083,-0.111,,,,q1_q17_dr25_stellar,292.37616,37.657459,15.734,16.326,15.667,15.48,15.321,14.403,13.994,13.928,0.0,19.491745156,6.7e-08,37.65724556,7.7e-07,0.0494,0.0029,-0.772,0.0028,0.23,0.32,0.1,0.4,0.014,0.078,-0.053,0.067,0.055,0.068,-0.093,0.067,-0.117,0.07,0.15,0.069,2307206.0,204.0313791,0.0022831,55086.538682,0.106873,0.01,70.6299,9.3282,15.734,5342.0,False,
5068,7025540,K03550.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,2.148219541,3.17e-07,-3.17e-07,132.76673,0.000132,-0.000132,2454965.767,0.000132,-0.000132,0.0,,,,,,0.424,0.019,-0.021,2.94091,0.0066,-0.0066,,,,457840.0,845.0,-845.0,0.675881,0.00885,-0.009267,3.09519,0.03332,-0.04504,LS+MCMC,49.6,3.91,-4.8,0.0283,,,87.33,,,1009.0,,,244.99,83.23,-72.22,9.106,0.098,-0.098,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1263,0.6019,q1_q17_dr25_koi,978.16833,13139.942,619.8,1,1055.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,007/007025/007025540/dv/kplr007025540-20160209194854_dvr.pdf,007/007025/007025540/dv/kplr007025540-001-20160209194854_dvs.pdf,4694.0,168.0,-168.0,4.6,0.059,-0.032,-0.28,0.3,-0.3,0.672,0.053,-0.065,0.657,0.08,-0.046,,,,q1_q17_dr25_stellar,289.25281,42.562611,15.783,16.724,15.782,15.38,15.187,14.018,13.422,13.354,,19.28352088,1.8e-08,42.56263463,2e-07,0.03502,0.0007,0.08866,0.00073,,,0.2,1.2,0.042,0.067,0.023,0.068,0.047,0.067,0.07,0.069,-0.027,0.07,0.075,0.069,7025540.0,2.1482069,4e-06,55279.406534,0.017537,0.39,74.0698,13.6173,15.783,4516.0,False,
5069,7620844,K03551.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---DEEP_V_SHAPED---HAS_SEC_TCE,58.621578824,7.643e-06,-7.643e-06,178.5674958,9.96e-05,-9.96e-05,2455011.567,9.96e-05,-9.96e-05,0.0,,,,,,0.896,0.038,-0.036,8.52961,0.00582,-0.00582,,,,142950.0,89.6,-89.6,0.51068,0.026124,-0.026976,1.43506,0.01602,-0.0236,LS+MCMC,40.43,4.96,-4.52,0.2607,,,89.2,,,385.0,,,5.19,2.17,-1.57,63.882,0.713,-0.713,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2337,0.4535,q1_q17_dr25_koi,772.4665,2771.4924,1887.7,1,23.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1221,Mandel and Agol (2002 ApJ 580 171),,,007/007620/007620844/dv/kplr007620844-20160209194854_dvr.pdf,007/007620/007620844/dv/kplr007620844-001-20160209194854_dvs.pdf,5232.0,157.0,-157.0,4.554,0.09,-0.067,-0.52,0.35,-0.3,0.725,0.089,-0.081,0.686,0.099,-0.042,,,,q1_q17_dr25_stellar,295.61038,43.260422,15.161,15.851,15.127,14.865,14.666,13.663,13.24,13.171,0.0,19.707357891,8.9e-08,43.2604524,1e-06,-0.0554,0.0035,0.1166,0.0038,0.0,0.23,-0.08,0.32,0.054,0.069,0.124,0.07,0.135,0.07,0.017,0.072,0.158,0.068,0.159,0.068,7620844.0,58.6215704,0.0003682,55011.566794,0.052104,0.03,76.8189,9.7555,15.161,5056.0,False,
5071,7732791,K03623.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,1.032068851,6.24e-07,-6.24e-07,131.8383,0.000535,-0.000535,2454964.838,0.000535,-0.000535,0.0,,,,,,1.014,10.79,-0.192,2.1344,0.0299,-0.0299,,,,121990.0,1055.0,-1055.0,0.571264,10.70493,-0.139741,1.73073,88.67605,-0.26258,LS+MCMC,44.35,1.56,-3.68,0.0179,,,77.27,,,1221.0,,,523.01,107.99,-138.52,4.6,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0604,0.696,q1_q17_dr25_koi,242.72987,2383.76,140.0,1,505.0,1.0,q1_q17_dr25_tce,01000100011110000000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,007/007732/007732791/dv/kplr007732791-20160209194854_dvr.pdf,007/007732/007732791/dv/kplr007732791-001-20160209194854_dvs.pdf,4387.0,132.0,-145.0,4.587,0.049,-0.017,0.28,0.15,-0.3,0.711,0.025,-0.059,0.712,0.043,-0.054,,,,q1_q17_dr25_stellar,282.55338,43.417358,16.177,17.362,16.21,15.668,15.392,14.117,13.48,13.302,0.0,18.83689233,1.2e-07,43.4173816,1.2e-06,0.0129,0.0048,0.0778,0.0043,0.005,0.056,0.002,0.077,-0.025,0.067,-0.001,0.067,0.025,0.067,0.033,0.073,-0.018,0.077,0.038,0.079,7732791.0,2.0641347,5.8e-06,55004.05764,0.013702,0.34,72.9523,18.473,16.177,4197.0,True,
5073,8177798,K03624.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,1.450205839,3.82e-07,-3.82e-07,131.985523,0.000224,-0.000224,2454964.986,0.000224,-0.000224,0.0,,,,,,1.236,0.112,-0.104,3.6373,0.0115,-0.0115,,,,25884.0,74.2,-74.2,0.448824,0.092368,-0.102055,0.16763,0.01164,-0.01522,LS+MCMC,92.78,25.63,-20.98,0.0295,,,62.22,,,2675.0,,,12063.44,9872.65,-5972.11,2.651,0.184,-0.184,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3399,0.2246,q1_q17_dr25_koi,306.18326,2581.0017,419.0,1,246.0,1.0,q1_q17_dr25_tce,00100010001000100000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,008/008177/008177798/dv/kplr008177798-20160209194854_dvr.pdf,008/008177/008177798/dv/kplr008177798-001-20160209194854_dvs.pdf,7564.0,211.0,-316.0,4.093,0.144,-0.176,-0.08,0.2,-0.35,1.893,0.523,-0.428,1.621,0.187,-0.28,,,,q1_q17_dr25_stellar,295.81686,44.00568,13.91,14.072,13.856,13.846,13.876,13.039,12.92,12.851,0.0,19.721116146,9e-08,44.0056802,9.7e-07,-0.305,0.0035,0.0007,0.0035,-0.0012,0.0018,-0.0011,0.0026,0.013,0.067,0.009,0.067,0.016,0.067,-0.083,0.068,-0.04,0.068,0.092,0.068,8177798.0,2.9004122,6.4e-06,55095.50322,0.022858,0.45,77.5569,9.9769,13.91,7337.0,False,
5074,10489521,K03625.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,3.224486463,4.56e-07,-4.56e-07,131.855925,0.000159,-0.000159,2454964.856,0.000159,-0.000159,0.0,,,,,,0.421,0.009,-0.009,4.61686,0.00343,-0.00343,,,,403730.0,389.0,-389.0,0.624301,0.003349,-0.003421,1.08976,0.0032,-0.00278,LS+MCMC,79.08,24.0,-12.95,0.0435,,,87.13,,,1456.0,,,1060.42,948.08,-425.05,8.4294,0.0248,-0.0248,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2914,q1_q17_dr25_koi,749.0908,6172.312,1905.1,1,274.0,1.0,q1_q17_dr25_tce,00000000010111011000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,010/010489/010489521/dv/kplr010489521-20160209194854_dvr.pdf,010/010489/010489521/dv/kplr010489521-001-20160209194854_dvs.pdf,6389.0,176.0,-242.0,4.331,0.108,-0.201,-0.24,0.25,-0.3,1.16,0.352,-0.19,1.046,0.184,-0.123,,,,q1_q17_dr25_stellar,298.35327,47.66888,16.169,16.622,16.128,15.974,15.839,14.97,14.578,14.499,,19.89022855,2e-08,47.67015556,4.2e-07,0.35818,0.00073,4.592,0.0015,,,0.491,0.09,-2.458,0.067,-11.349,0.07,11.612,0.07,-0.044,0.072,-0.07,0.068,0.083,0.07,10489521.0,3.2245044,1.7e-05,55000.317036,0.027572,0.38,81.6814,10.1947,16.169,6147.0,False,
5075,12643582,K03626.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_KIC_POS,44.14579777,1.775e-05,-1.775e-05,167.392037,0.000436,-0.000436,2455000.392,0.000436,-0.000436,0.0,,,,,,0.864,0.103,-0.182,4.088,0.0133,-0.0133,,,,224230.0,544.0,-544.0,0.636114,0.054952,-0.136548,14.62953,0.42735,-1.45954,LS+MCMC,62.24,17.71,-7.57,0.237,,,89.57,,,504.0,,,15.25,13.05,-4.96,114.65,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,401.78613,998.9513,434.9,1,16.0,1.0,q1_q17_dr25_tce,00000000011111111000000000000000,0.8569,Mandel and Agol (2002 ApJ 580 171),,,012/012643/012643582/dv/kplr012643582-20160209194854_dvr.pdf,012/012643/012643582/dv/kplr012643582-001-20160209194854_dvs.pdf,5876.0,175.0,-193.0,4.492,0.065,-0.195,-0.3,0.3,-0.3,0.896,0.255,-0.109,0.91,0.119,-0.097,,,,q1_q17_dr25_stellar,288.31876,51.725361,16.442,16.97,16.41,16.215,16.129,15.157,14.874,14.676,0.0,19.22129989,1.1e-07,51.7260899,9.3e-07,1.6687,0.0038,2.6277,0.0034,0.15,0.76,0.1,1.2,-2.91,0.35,-2.07,0.66,3.57,0.47,0.037,0.072,0.129,0.082,0.135,0.082,12643582.0,88.2954,0.001923,55044.495397,0.025882,0.0,82.572,17.7897,16.442,5630.0,False,
